"NomBan","NomAlb","Descrip","Imagen","TipoAlb","EnLista","Anio","Mes","Dia","NumEscuchasMax","LinkSpotify","LinkAmazon","Duracion"
"Possessed","Seven Churches",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Powerwolf","Bible of the Beast",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Powerwolf","Blessed & Possessed",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Powerwolf","Blood of the Saints",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Powerwolf","Preachers of the Night",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Powerwolf","The Sacrament of Sin",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","16.6 - Before the Devil Knows You're Dead",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Apocalypse",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Delivering the Black",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Devil's Ground",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Jaws of Death",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","New Religion",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Nuclear Fire",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Primal Fear",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Rulebreaker",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Seven Seals",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Primal Fear","Unbreakable",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Primordial","Exile Amongst the Ruins",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Primordial","Redemption at the Puritan's Hand",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Primordial","Spirit the Earth Aflame",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Primordial","The Gathering Wilderness",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Primordial","To the Nameless Dead",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Primordial","Where Greater Men Have Fallen",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Prong","Beg to Differ",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Prong","Carved into Stone",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Prong","Cleansing",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Prong","Prove You Wrong",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Prong","Rude Awakening",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Prong","Ruining Lives",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Queensrÿche","Empire",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Queensrÿche","Operation: Mindcrime",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Queensrÿche","Queensrÿche",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Queensrÿche","Rage for Order",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Queensrÿche","The Warning",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Quiet Riot","Condition Critical",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Quiet Riot","Metal Health",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Quiet Riot","Qr III",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Rage","End of All Days",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Rage","Perfect Man",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Rage","Soundchaser",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Rage","Unity",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Rage","Welcome to the Other Side",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Rage","XIII",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Rage Against the Machine","Evil Empire",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Rage Against the Machine","Rage Against the Machine",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Rage Against the Machine","The Battle of Los Angeles",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Bent Out of Shape",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Difficult to Cure",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Down to Earth",NULL,NULL,NULL,"SI","1979",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Long Live Rock 'n' Roll",NULL,NULL,NULL,"SI","1978",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Rising",NULL,NULL,NULL,"SI","1976",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Ritchie Blackmore's Rainbow",NULL,NULL,NULL,"SI","1975",NULL,NULL,"0",NULL,NULL,NULL
"Rainbow","Straight Between the Eyes",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Herzeleid",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Liebe ist für alle da",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Mutter",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Reise, Reise",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Rosenrot",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Sehnsucht",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Rammstein","Untitled - Rammstein",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Ratt","Dancing Undercover",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Ratt","Detonator",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Ratt","Invasion of Your Privacy",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Ratt","Out of the Cellar",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Ratt","Point Break Soundtrack",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Ratt","Reach for The Sky",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Raven","All for One",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Raven","Rock Until You Drop",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Raven","Stay Hard",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Raven","Wiped Out",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody","Dawn of Victory",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody","Legendary Tales",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody","Power of the Dragonflame",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody","Rain of a Thousand Flames",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody","Symphony of Enchanted Lands I",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody of Fire","Symphony of Enchanted Lands II",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Rhapsody of Fire","The Frozen Tears of Angels",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Riot","Fire Down Under",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Riot","Narita",NULL,NULL,NULL,"SI","1979",NULL,NULL,"0",NULL,NULL,NULL
"Riot","Rock City",NULL,NULL,NULL,"SI","1977",NULL,NULL,"0",NULL,NULL,NULL
"Riot","Thundersteel",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Riot","Unleash the Fire",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Rob Zombie","Hellbilly Deluxe",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Rob Zombie","Hellbilly Deluxe 2",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Rob Zombie","House of 1000 Corpses",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Rob Zombie","The Sinister Urge",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Rob Zombie","Venomous Rat Regeneration Vendor",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","A Dead Poem",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Aealo",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Kata Ton Daimona Eaytoy",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Non Serviam",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Rituals",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Sanctus Diavolos",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Theogonia",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Thy Mighty Contract",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Rotting Christ","Triarchy of the Lost Lovers",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Black Hand Inn",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Blazon Stone",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Death or Glory",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Gates to Purgatory",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Pile of Skulls",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Port Royal",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","The Brotherhood",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","The Rivalry",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Running Wild","Under Jolly Roger",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Rush","2112",NULL,NULL,NULL,"SI","1976",NULL,NULL,"0",NULL,NULL,NULL
"Rush","A Farewell to Kings",NULL,NULL,NULL,"SI","1977",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Fly by Night",NULL,NULL,NULL,"SI","1975",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Hemispheres",NULL,NULL,NULL,"SI","1978",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Hold Your Fire",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Moving Pictures",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Permanent Waves",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Rush",NULL,NULL,NULL,"SI","1974",NULL,NULL,"0",NULL,NULL,NULL
"Rush","Signals",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","Attero Dominatus",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","Biskmarck EP",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","Carolus Rex",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","Coat of Arms",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","Heroes",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","Primo Victoria",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","The Art of War",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","The Great War",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Sabaton","The Last Stand",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Saint Vitus","Born Too Late",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Saint Vitus","Die Healing",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Saint Vitus","Hallow's Victim",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Saint Vitus","Saint Vitus",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Saint Vitus","V",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","Dark Medieval Times",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","Deep Calleth Upon Deep",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","Nemesis Divina",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","Now, Diabolical",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","Satyricon",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","The Age of Nero",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Satyricon","Volcano",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Dead Winter Dead",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Edge of Thorns",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Gutter Ballet",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Hall of the Mountain King",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Handful of Rain",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Poets and Madmen",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Sirens",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Savatage","Streets: A Rock Opera",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Saxon","Crusader",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Saxon","Denim and Leather",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Saxon","Destiny",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Saxon","Innocence is No Excuse",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Saxon","Strong Arm of the Law",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Saxon","Wheels of Steel",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Scorpions","Animal Magnetism",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Scorpions","Blackout",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Scorpions","Crazy World",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Scorpions","Love at First Sting",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Scorpions","Lovedrive",NULL,NULL,NULL,"SI","1979",NULL,NULL,"0",NULL,NULL,NULL
"Seether","Disclaimer",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Seether","Disclaimer II",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Seether","Finding Beauty in Negative Spaces",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Seether","Holding onto Strings Better Left to Fray",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Seether","Isolate and Medicate",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Seether","Karma and Effect",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Septicflesh","Codex Omega",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Septicflesh","Communion",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Septicflesh","The Great Mass",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Septicflesh","Titan",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Sepultura","Arise",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Sepultura","Beneath the Remains",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Sepultura","Chaos A.D.",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Sepultura","Morbid Visions",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Sepultura","Roots",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Shadows Fall","Deadworld EP",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Shadows Fall","Fallout from the War",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Shadows Fall","The Art of Balance",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Shadows Fall","The War Within",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Shadows Fall","Threads of Life",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","An Elixir for Existence",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","At Sixes and Sevens",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","Dim Days of Dolor",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","Nine Destinies and a Downfall",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","Perils of the Deep Blue",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","The 13th Floor",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Sirenia","The Enigma of Life",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Skid Row","Skid Row",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Skid Row","Slave to the Grind",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Skid Row","Subhuman Race",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Skillet","Awake",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Skillet","Comatose",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Skillet","Rise",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Skillet","Unleashed",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","A Burnt Offering for the Bone Idol",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","A Semblance of Normality",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","In the... All Together",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","Irrational Anthems",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","Jonah's Ark",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","Oui Avant-garde á Chance",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","Prince of the Poverty Line",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","The Silent Whales of Lunar Sea",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Skyclad","The Wayward Sons of Mother Earth",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","God Hates Us All",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","Haunting the Chapel",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","Hell Awaits",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","Reign in Blood",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","Repentless",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","Seasons in the Abyss",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","Show no Mercy",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","South of Heaven",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Slayer","World Painted Blood",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Sleep","Dopesmoker",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Sleep","Sleep's Holy Mountain",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Sleep","The Sciences",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Slipknot","5: The Gray Chapter",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Slipknot","All Hope Is Gone",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Slipknot","Iowa",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Slipknot","Slipknot",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Slipknot","Vol. 3: The Subliminal Verses",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Sodom","Agent Orange",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Sodom","Code Red",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Sodom","M-16",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Sodom","Persecution Mania",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Sodom","Sodom",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"SOiL","Redefine",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"SOiL","Scars",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"SOiL","Whole",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","Figure Number Five",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","Natural Born Caos",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","Stabbing the Drama",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","The Chainheart Machine",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","The Living Infinite",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","The Panic Broadcast",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Soilwork","Verkligheten",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Sonata Arctica","Ecliptica",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Sonata Arctica","Reckoning Night",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Sonata Arctica","Silence",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Sonata Arctica","Unia",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Sonata Arctica","Winterheart's Guild",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","3",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Archangel",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Conquer",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Dark Ages",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Enslaved",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Omen",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Primitive",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Soulfly","Prophecy",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
